date,equity,qx,qy,gross,net,prediction,entry_threshold,target_weight_x,target_weight_y,desired_fraction,stopped
2020-09-21,99985.03846879152,0,0,0.0,0.0,1.237033710008258e-05,0.0015256020245078706,0.5,0.5,0.2,False
2020-09-22,99985.03846879152,0,0,0.0,0.0,-6.28300140022051e-06,0.0015209879071296304,0.5,0.5,0.2,False
2020-09-23,99985.03846879152,0,0,0.0,0.0,0.00017570834453947386,0.001529189569747567,0.5,0.5,0.2,False
2020-09-24,99985.03846879152,0,0,0.0,0.0,3.6055855752671896e-05,0.001527437155471322,0.5,0.5,0.2,False
2020-09-25,99985.03846879152,0,0,0.0,0.0,0.00023818013696886672,0.0015225700668877733,0.5,0.5,0.2,False
2020-09-28,99985.03846879152,0,0,0.0,0.0,0.00015216496358828692,0.0015184895859106451,0.5,0.5,0.2,False
2020-09-29,99985.03846879152,0,0,0.0,0.0,4.205580117507391e-05,0.001521706676619144,0.5,0.5,0.2,False
2020-09-30,99985.03846879152,0,0,0.0,0.0,-7.869081098482828e-05,0.001522888527256134,0.5,0.5,0.2,False
2020-10-01,99985.03846879152,0,0,0.0,0.0,-3.0269787513111415e-05,0.001520416937765884,0.5,0.5,0.2,False
2020-10-02,99985.03846879152,0,0,0.0,0.0,-3.7496699671772994e-05,0.0015213439680837283,0.5,0.5,0.2,False
2020-10-05,99985.03846879152,0,0,0.0,0.0,-2.552564428461165e-05,0.0015128589374913959,0.5,0.5,0.2,False
2020-10-06,99985.03846879152,0,0,0.0,0.0,3.474175335691473e-05,0.001518502869093418,0.5,0.5,0.2,False
2020-10-07,99985.03846879152,0,0,0.0,0.0,0.00011542352395189411,0.0015111978357820225,0.5,0.5,0.2,False
2020-10-08,99985.03846879152,0,0,0.0,0.0,0.00011264450082918796,0.001505020026188924,0.5,0.5,0.2,False
2020-10-09,99985.03846879152,0,0,0.0,0.0,0.00013322887060201585,0.0015029546090032134,0.5,0.5,0.2,False
2020-10-12,99985.03846879152,0,0,0.0,0.0,0.00020331175437128752,0.001501045629351085,0.5,0.5,0.2,False
2020-10-13,99985.03846879152,0,0,0.0,0.0,0.00022082564254987002,0.0015039727901808068,0.5,0.5,0.2,False
2020-10-14,99985.03846879152,0,0,0.0,0.0,0.00025229411432311604,0.0015050945078779313,0.5,0.5,0.2,False
2020-10-15,99985.03846879152,0,0,0.0,0.0,0.0002743439296030875,0.0015054160903943473,0.5,0.5,0.2,False
2020-10-16,99985.03846879152,0,0,0.0,0.0,0.0003184452457843041,0.0015057289947168816,0.5,0.5,0.2,False
2020-10-19,99985.03846879152,0,0,0.0,0.0,0.0003341988254173015,0.0015096864350819768,0.5,0.5,0.2,False
2020-10-20,99985.03846879152,0,0,0.0,0.0,0.000235062222183868,0.0015094003515272497,0.5,0.5,0.2,False
2020-10-21,99985.03846879152,0,0,0.0,0.0,0.0003109157533167157,0.0015096352159752276,0.5,0.5,0.2,False
2020-10-22,99985.03846879152,0,0,0.0,0.0,0.00042208184413701044,0.0015077784144611498,0.5,0.5,0.2,False
2020-10-23,99985.03846879152,0,0,0.0,0.0,0.0005099036507647134,0.001504927760713537,0.5,0.5,0.2,False
2020-10-26,99985.03846879152,0,0,0.0,0.0,0.0005862295268001657,0.0015121715687619137,0.5,0.5,0.2,False
2020-10-27,99985.03846879152,0,0,0.0,0.0,0.0003731855401883728,0.0015150801001152124,0.5,0.5,0.2,False
2020-10-28,99985.03846879152,0,0,0.0,0.0,0.0006019502537424052,0.0015289362916893405,0.5,0.5,0.2,False
2020-10-29,99985.03846879152,0,0,0.0,0.0,0.0006043635005824385,0.0015274358382579957,0.5,0.5,0.2,False
2020-10-30,99985.03846879152,0,0,0.0,0.0,0.0006198543559912827,0.0015295042293056646,0.5,0.5,0.2,False
2020-11-02,99985.03846879152,0,0,0.0,0.0,0.0003361094392833931,0.0015257740895397917,0.5,0.5,0.2,False
2020-11-03,99985.03846879152,0,0,0.0,0.0,0.0005470659979611777,0.0015141900234837207,0.5,0.5,0.2,False
2020-11-04,99985.03846879152,0,0,0.0,0.0,0.00044010345923235354,0.0015134696459922898,0.5,0.5,0.2,False
2020-11-05,99985.03846879152,0,0,0.0,0.0,0.0006372294614206247,0.0015003948252479543,0.5,0.5,0.2,False
2020-11-06,99985.03846879152,0,0,0.0,0.0,0.0006818388402259887,0.0015000543976289651,0.5,0.5,0.2,False
2020-11-09,99985.03846879152,0,0,0.0,0.0,0.0012829771097320843,0.0014888577902520189,0.5,0.5,0.2,False
2020-11-10,99985.03846879152,0,0,0.0,0.0,0.000926893296666504,0.0014874663030775136,0.5,0.5,0.2,False
2020-11-11,99985.03846879152,0,0,0.0,0.0,0.00106773278105984,0.0014829151960467604,0.5,0.5,0.2,False
2020-11-12,99985.03846879152,0,0,0.0,0.0,0.0009427026535171251,0.0014910003043660804,0.5,0.5,0.2,False
2020-11-13,99985.03846879152,0,0,0.0,0.0,0.0010960123015582972,0.001486367992645698,0.5,0.5,0.2,False
2020-11-16,99985.03846879152,0,0,0.0,0.0,0.0009821869218995642,0.0014794979466453992,0.5,0.5,0.2,False
2020-11-17,99985.03846879152,0,0,0.0,0.0,0.0008689068444404956,0.0014793186324785384,0.5,0.5,0.2,False
2020-11-18,99985.03846879152,0,0,0.0,0.0,0.0009265853296428517,0.001479076657144547,0.5,0.5,0.2,False
