date,equity,qx,qy,gross,net
2024-09-04,99450.9976508304,0,0,0.0,0.0
2024-09-05,99450.9976508304,0,0,0.0,0.0
2024-09-06,99450.9976508304,0,0,0.0,0.0
2024-09-09,99450.9976508304,0,0,0.0,0.0
2024-09-10,99450.9976508304,0,0,0.0,0.0
2024-09-11,99450.9976508304,0,0,0.0,0.0
2024-09-12,99450.9976508304,0,0,0.0,0.0
2024-09-13,99450.9976508304,0,0,0.0,0.0
2024-09-16,99450.9976508304,0,0,0.0,0.0
2024-09-17,99450.9976508304,0,0,0.0,0.0
2024-09-18,99450.9976508304,0,0,0.0,0.0
2024-09-19,99450.9976508304,0,0,0.0,0.0
2024-09-20,99450.9976508304,0,0,0.0,0.0
2024-09-23,99450.9976508304,0,0,0.0,0.0
2024-09-24,99450.9976508304,0,0,0.0,0.0
2024-09-25,99450.9976508304,0,0,0.0,0.0
2024-09-26,99450.9976508304,0,0,0.0,0.0
2024-09-27,99450.9976508304,0,0,0.0,0.0
2024-09-30,99450.9976508304,0,0,0.0,0.0
2024-10-01,99450.9976508304,0,0,0.0,0.0
2024-10-02,99450.9976508304,0,0,0.0,0.0
2024-10-03,99450.9976508304,0,0,0.0,0.0
2024-10-04,99450.9976508304,0,0,0.0,0.0
2024-10-07,99450.9976508304,0,0,0.0,0.0
2024-10-08,99450.9976508304,0,0,0.0,0.0
2024-10-09,99450.9976508304,0,0,0.0,0.0
2024-10-10,99450.9976508304,0,0,0.0,0.0
2024-10-11,99450.9976508304,0,0,0.0,0.0
2024-10-14,99450.9976508304,0,0,0.0,0.0
2024-10-15,99450.9976508304,0,0,0.0,0.0
2024-10-16,99450.9976508304,0,0,0.0,0.0
2024-10-17,99436.36669964883,371,-239,19825.979915618896,-192.66059494018555
2024-10-18,99433.58150992941,371,-239,19901.32002067566,-193.80041694641113
2024-10-21,99363.30651660587,371,-239,19706.939769744873,-259.1204490661621
2024-10-22,99323.74576612323,371,-239,19692.91970062256,-297.04015350341615
2024-10-23,99282.50285643227,371,-239,19509.920166015625,-336.64005279541016
2024-10-24,99355.6419284015,371,-239,19546.449586868286,-261.8697566986084
2024-10-25,99346.73398018732,371,-239,19405.33030319214,-269.1496238708496
2024-10-28,99318.16214797004,371,-239,19510.669931411743,-292.8702144622803
2024-10-29,99287.99431005016,371,-239,19405.649854660034,-321.410364151001
2024-10-30,99243.99335309185,371,-239,19344.14986228943,-363.78991889953613
2024-10-31,99286.13286840294,0,0,0.0,0.0
2024-11-01,99271.32153129295,384,-246,19777.619842529297,-232.01925659179688
2024-11-04,99221.3263531238,384,-246,19845.72019958496,-277.08055114746094
2024-11-05,99256.27314756157,384,-246,20108.64047241211,-240.47982788085938
2024-11-06,99139.03964300484,384,-246,20101.320098876953,-356.0408020019531
2024-11-07,99286.51879194818,384,-246,20535.839698791504,-206.8802261352539
2024-11-08,99196.91467990143,384,-246,20216.699867248535,-294.77945709228516
2024-11-11,99143.73689189868,384,-246,20257.139854431152,-342.89962005615234
2024-11-12,98883.44335802541,384,-246,20185.5,-601.5
2024-11-13,98912.63507551458,384,-246,20162.27993774414,-570.5997619628906
2024-11-14,98944.89010965581,384,-246,20166.720245361328,-536.6406555175781
2024-11-15,99020.66676872526,0,0,0.0,0.0
2024-11-18,99006.01799064802,375,-239,19765.169736862183,-325.16967964172363
2024-11-19,99027.116472382,375,-239,19907.419479370117,-302.41993713378724
2024-11-20,98982.18537397367,375,-239,19830.689609527588,-345.6899528503418
2024-11-21,98903.5572366431,375,-239,20102.65958595276,-422.65975761413574
2024-11-22,98924.69957551948,375,-239,20139.83017730713,-399.83040618896484
2024-11-25,98938.75543929904,375,-239,20120.70973968506,-380.70996856689453
2024-11-26,98875.13046686373,375,-239,19920.149377822876,-442.64989280700684
2024-11-27,98923.48626731409,375,-239,20080.12043762207,-392.6204376220703
2024-11-29,98887.24143731539,375,-239,20248.000114440918,-425.49988555908203
2024-12-02,98891.74434109889,375,-239,20185.899864196777,-415.8994064331073
2024-12-03,98872.91496712664,0,0,0.0,0.0
2024-12-04,98872.91496712664,0,0,0.0,0.0
2024-12-05,98858.425768835,368,-233,19685.359771728516,-483.1196594238281
2024-12-06,98806.44777690878,368,-233,19448.64052963257,-533.4399681091309
2024-12-09,98961.22064736814,368,-233,19524.460346221924,-373.7400093078613
2024-12-10,98837.27544450128,368,-233,19322.9296875,-496.04974365234375
2024-12-11,98800.45631318499,368,-233,19394.919300079346,-531.239917755127
