Date,prediction,weight_x,weight_y,share_ratio_x_per_y,sigma_daily,correlation,volatility_ratio,last_label_index,training_samples,z,var_x,var_y,covariance
2018-06-04,0.0,0.4684917862812392,0.5315082137187608,1.0865676145490095,0.0033509061402384917,0.7195021584992893,1.279398275613863,848,252,-0.7102986883965081,8.885254754580581e-05,7.25566355822762e-05,5.777043151637562e-05
2018-06-05,0.0,0.4922616176524694,0.5077383823475305,1.2268068540252042,0.00412608116329624,0.606454412719662,1.5753652607495414,848,252,0.6903279157204861,8.668003841834326e-05,8.622348160489266e-05,5.242886856807881e-05
2018-06-06,0.0,0.49049640082763896,0.5095035991723611,1.2071223762807233,0.004138771496882885,0.605875655177339,1.580210514608715,848,252,0.21148697684688295,8.997866021991903e-05,8.403060522108829e-05,5.26831833712024e-05
2018-06-07,0.0,0.4871437850875103,0.5128562149124898,1.1995665810051706,0.0041186838419101585,0.6017807078421402,1.5725409141909,848,252,0.6119929246277394,8.936527581462195e-05,8.132697394813492e-05,5.130266991704846e-05
2018-06-08,0.0,0.4870588522441778,0.5129411477558222,1.2050754693499421,0.004074564669999673,0.5984207313824592,1.5556959205976835,848,252,0.8786052311636144,8.645972521897703e-05,7.916734101845444e-05,4.950927712939681e-05
2018-06-11,0.0,0.48603737658950447,0.5139626234104955,1.1934882112465683,0.004040140306990641,0.5936628323705866,1.5425524695937927,848,252,0.5695827430645438,8.437946617064127e-05,7.660426107398177e-05,4.772926102233425e-05
2018-06-12,0.0,0.47779860763843607,0.5222013923615639,1.1687926446990042,0.0041015038612338016,0.5817788402507142,1.5659814831795478,848,252,1.2151837396867038,8.757959176043705e-05,7.418161121804711e-05,4.689294525243646e-05
2018-06-13,0.0,0.4758433207812261,0.524156679218774,1.1628024084766073,0.00403823820283951,0.5809855876865067,1.5405006519741038,848,252,1.3362690398754618,8.477492715387215e-05,7.177034725545752e-05,4.531808978667554e-05
2018-06-14,0.0,0.4721716050835703,0.5278283949164297,1.1533272211325851,0.003999516002047672,0.5829189143539392,1.5237202649744364,848,252,1.6488855527923283,8.480291176724584e-05,6.977993163642551e-05,4.4841362422303384e-05
2018-06-15,0.0,0.4762082854830728,0.5237917145169272,1.160194441091605,0.004064398113887042,0.5651447124636384,1.548438803065888,848,252,1.0702095208814812,8.206330068623065e-05,7.059547689398638e-05,4.301526445561908e-05
2018-06-18,0.0,0.47462174582501315,0.5253782541749868,1.1479592061777106,0.0040132937005462185,0.5695643077412652,1.5289692396994268,848,252,0.8375647521463114,8.178355954196831e-05,6.880020616665975e-05,4.272387544402036e-05
2018-06-19,0.0,0.4791822749182975,0.5208177250817025,1.1781072338032799,0.003972086823072506,0.5841330627965419,1.5132704015822975,848,252,0.623379092016197,8.11321059335723e-05,7.115617699184107e-05,4.438277641338589e-05
2018-06-20,0.0,0.4773455119273785,0.5226544880726215,1.164480305900342,0.003920406353846619,0.5926695197834717,1.4935813746544007,848,252,0.3988806559288897,8.178984066377156e-05,6.989092007093227e-05,4.4809763580483115e-05
2018-06-21,0.0,0.4784379044749893,0.5215620955250106,1.1580258297809651,0.003958743062468546,0.575894728089198,1.5081867468518722,848,252,-0.1170303436668092,7.948786353170681e-05,6.893273519668182e-05,4.2629110490088475e-05
2018-06-22,0.0,0.4749338936761287,0.5250661063238713,1.1365325907213903,0.0039038463661881123,0.5988599230282532,1.487272414077652,848,252,-0.3582746287255447,8.323370919193808e-05,6.969161047050628e-05,4.5610530628807216e-05
2018-06-25,0.0,0.4740815457067556,0.5259184542932445,1.1346002870293912,0.0038392210900934755,0.6579436000249395,1.4615328328169583,848,252,-0.2387342444477231,9.473196024263451e-05,7.879608379140606e-05,5.684460401482744e-05
2018-06-26,0.0,0.4748893295207638,0.5251106704792362,1.138629863936213,0.0037783576446179523,0.6650021454663944,1.4374956755576793,848,252,-0.2122527322982867,9.32772232985258e-05,7.823487542044783e-05,5.680820264190389e-05
2018-06-27,0.0,0.4748503230767313,0.5251496769232686,1.139340342293331,0.0037160214462898214,0.6743467946450535,1.4118571892447624,848,252,-0.1526285030878343,9.295391128293361e-05,7.773644960336114e-05,5.7323075428596644e-05
2018-06-28,0.0,0.46969037521379814,0.5303096247862018,1.1074089515736762,0.003697339009239186,0.6793195286069315,1.403317523023932,848,252,-0.5492930418191112,9.582291616794547e-05,7.640300764651785e-05,5.8125140934656317e-05
2018-06-29,0.0,0.47666288152684894,0.523337118473151,1.148487947501264,0.0037501538522726244,0.6747542066169132,1.4212290098263372,848,252,-0.08912689930085267,9.34608857558641e-05,8.029501012600312e-05,5.845273353238403e-05
2018-07-02,-5.104639231281715e-06,0.47234864320697323,0.5276513567930268,1.1379476648706515,0.003746405523643321,0.6769449679506708,1.4168021143159375,869,252,0.35578697596477127,9.658134858435924e-05,7.864081216550814e-05,5.8996193572234877e-05
2018-07-03,-3.221415141267521e-06,0.4707306411235819,0.5292693588764181,1.1277063796941504,0.003688715737510588,0.678163336199115,1.392166776920866,869,252,0.2245286100563303,9.430461249838076e-05,7.63071361209435e-05,5.752853986005641e-05
2018-07-05,2.9933223939362315e-06,0.4664731925629309,0.5335268074370692,1.099552939933205,0.0036855750348625564,0.6740184616623994,1.3879174650427877,869,252,-0.20863083057855908,9.47019961182581e-05,7.397657069794227e-05,5.641550191228324e-05
2018-07-06,6.13787474062504e-06,0.4635404615317485,0.5364595384682516,1.0821599612730257,0.0036294993214598336,0.6882050414727768,1.3649318507725703,869,252,-0.42780219989595963,9.70767993441153e-05,7.430345517797415e-05,5.8449402901876286e-05
2018-07-09,8.349491672025727e-06,0.4621038035967249,0.5378961964032751,1.0726634259248684,0.003572221635060018,0.6918756057541573,1.3422194488738062,869,252,-0.5819491365087485,9.556648660657835e-05,7.25726918803046e-05,5.761922925003654e-05
2018-07-10,-1.5535387641362978e-06,0.4612499171429368,0.5387500828570633,1.0820761935149636,0.0036938124473336847,0.6647814286986407,1.3867672336747008,869,252,0.10827971065005465,9.39744806110914e-05,7.130797954065051e-05,5.44192949937954e-05
2018-07-11,-1.0168039116746365e-05,0.44982467236106843,0.5501753276389316,1.0445525381153893,0.003685533823034253,0.7018711878363045,1.3813319359400775,869,252,0.7086996210563429,0.00011166921676726564,7.586070847694783e-05,6.460001174813079e-05
2018-07-12,-4.5576418446801005e-06,0.44297614249449496,0.5570238575055051,1.0087349217026635,0.003640584400431541,0.7211844585839556,1.3608512687419663,869,252,0.3176619416142525,0.00011950865231410559,7.759155868878031e-05,6.944696515691309e-05
2018-07-13,-7.638741436466383e-06,0.4409103828686383,0.5590896171313617,1.004171788826561,0.00359225913526525,0.7199058182272177,1.339972953842352,869,252,0.5324107332017602,0.00011620194233993775,7.505361096852057e-05,6.723078359735247e-05
2018-07-16,-1.0658552048482182e-05,0.439486069746898,0.5605139302531019,1.0022218328176673,0.0035393964817139623,0.7215803413440127,1.3181258273706116,869,252,0.742887759482353,0.00011410612017008854,7.29911956806214e-05,6.58528236082886e-05
2018-07-17,-1.2087731970652128e-05,0.438952734537,0.561047265463,1.0019602981194091,0.0034815662917246416,0.7226887948079479,1.2949594655213656,869,252,0.8424998142388138,0.00011100338114409748,7.08361195894965e-05,6.408358600156738e-05
2018-07-18,-6.157138506648809e-06,0.437943650322875,0.5620563496771249,0.9904378707068869,0.0034862028361135407,0.7140044382576742,1.296034462813181,869,252,0.42914486031695254,0.00010831111127513751,6.86822501686326e-05,6.15828345398003e-05
2018-07-19,-9.263940681890165e-06,0.4367258961094823,0.5632741038905177,0.9895040285442704,0.003438454298459218,0.7142266953489169,1.2747504400175103,869,252,0.6456850898548493,0.00010601352323871526,6.658854094393683e-05,6.000901000658747e-05
2018-07-20,-2.4355576084878236e-06,0.43277264571034074,0.5672273542896593,0.9653935006861953,0.00343922754054484,0.709309108195379,1.27104839341349,869,252,0.1697553219827242,0.00010627026204943979,6.453654721784288e-05,5.8741397649272416e-05
2018-07-23,-6.7412667340865905e-06,0.4297306056367687,0.5702693943632313,0.9587699295489485,0.00339660137813568,0.7127437970316677,1.2545828648382857,869,252,0.4698578678772474,0.00010620297889719784,6.311164783714947e-05,5.835210876192112e-05
2018-07-24,-2.397403751780145e-07,0.4255864536156614,0.5744135463843386,0.9349605317468209,0.0033871795602828745,0.7096127111911648,1.2495988117065566,869,252,0.016709604584500392,0.00010643277379533877,6.123671943806012e-05,5.728818128633676e-05
2018-07-25,-4.892285465768543e-06,0.4284466612244843,0.5715533387755156,0.9515638970283566,0.003405470738380238,0.7034143902184095,1.2545049590844246,869,252,0.34098618385322116,0.00010312665478734147,6.161603252519354e-05,5.607168138201115e-05
2018-07-26,-1.2968377525467998e-05,0.42484432682488016,0.5751556731751198,0.9474750244866358,0.0034399245417026545,0.6920631449688819,1.264518979388724,869,252,0.9038797090068296,0.00010349306108388901,5.959965781167324e-05,5.435296264899321e-05
2018-07-27,-5.764820133396801e-06,0.42345962491090994,0.5765403750890901,0.9338622185628548,0.0034746540796753325,0.6777675926088933,1.2748412544896797,869,252,0.4018007599191458,0.00010101399472463878,5.8102932943469915e-05,5.192429397409102e-05
2018-07-30,-7.135295405174174e-06,0.4230735888902689,0.5769264111097311,0.9341677851788248,0.003420819650122482,0.6771845831761969,1.2540258736208592,869,252,0.49732117389710667,9.776991328558714e-05,5.620535275916797e-05,5.019939884212354e-05
2018-07-31,-7.3045013105050815e-06,0.42364595451364495,0.576354045486355,0.936764979214695,0.0033676658143386895,0.6791963000134398,1.2332448804305367,869,252,0.5091146140689695,9.504356522584325e-05,5.494432026631449e-05,4.908152785103988e-05
2018-08-01,-1.1370820891673016e-05,0.4220667637882193,0.5779332362117807,0.9352899571539137,0.0033209351371910733,0.6831480702997244,1.215031640526073,890,252,0.7699517303810787,9.450683059202164e-05,5.369329491823186e-05,4.866385092503824e-05
2018-08-02,-1.6197183686896315e-05,0.42146477482541794,0.5785352251745821,0.9387596974118583,0.0033072975960526142,0.6763468285692324,1.2084123282090997,890,252,1.0967589522194208,9.178988638100174e-05,5.213753975464682e-05,4.678882522749597e-05
2018-08-03,-1.4799372822076219e-05,0.4211447332848554,0.5788552667151445,0.9363332283719022,0.003254286443978764,0.6763558123227505,1.1853241059678445,890,252,1.0021090668358728,8.896616275923362e-05,5.0444589258210586e-05,4.5310092753715114e-05
2018-08-06,-1.7613882120148552e-05,0.42148101589322995,0.57851898410677,0.9412465520430863,0.0032189199214903963,0.673564596180603,1.1695141700297125,890,252,1.1926877704201824,8.60681867002431e-05,4.903305104382987e-05,4.3756747947855424e-05
2018-08-07,-1.2409761550991696e-06,0.4385470468222017,0.5614529531777983,0.9895674998284814,0.0037290311520901797,0.5917960204030129,1.350212709910034,890,252,0.08403014585164921,8.34957292880504e-05,5.688665291543245e-05,4.0785835413776524e-05
2018-08-08,-1.756244122755334e-07,0.4425190223421718,0.5574809776578282,1.0045343462810143,0.0036675096689786756,0.595564246623473,1.327936926994381,890,252,0.011892045562667491,8.152469383508214e-05,5.552499104855262e-05,4.006982583947618e-05
2018-08-09,-5.86093952502873e-06,0.44417007908332573,0.5558299209166743,1.0183863027257847,0.0036683136767623704,0.5850329275553287,1.3282280432345344,890,252,0.3968614554697091,7.909309615928844e-05,5.435599442501162e-05,3.8359533884529484e-05
2018-08-10,-9.450244783612787e-06,0.4428690586874196,0.5571309413125805,1.0176830999729283,0.0036091198496080406,0.6233514822328448,1.3067950611777353,890,252,0.6399038726391247,8.544567661877534e-05,5.734202960485376e-05,4.363294969866019e-05
2018-08-13,-1.1111629729215133e-05,0.44208260483955764,0.5579173951604424,1.0167990713255421,0.0035505788006961066,0.6267366464438301,1.285598437961527,890,252,0.7524011343480277,8.369173040612901e-05,5.587060219049838e-05,4.285663214096991e-05
2018-08-14,-1.6249873807559058e-05,0.4481026091414545,0.5518973908585455,1.048563275594652,0.003562715451539917,0.626108903458672,1.2889208008347208,890,252,1.1003267552799698,8.154326189634702e-05,5.758880335733795e-05,4.290549797341972e-05
2018-08-15,-1.7254222663519724e-06,0.46843513577517604,0.531564864224824,1.119144652552565,0.003882250184652628,0.5828872270461984,1.3981914462057248,890,252,0.11683341706565914,7.891672959075692e-05,6.64484552856312e-05,4.220962783393152e-05
2018-08-16,5.787355746941654e-06,0.4666408043987912,0.5333591956012088,1.101637356900177,0.003875861156708257,0.5849915877150896,1.3945869613365105,890,252,-0.3918788814052797,8.150096474876693e-05,6.482559129052451e-05,4.252107533801005e-05
2018-08-17,6.417657437797972e-06,0.4687159618536478,0.5312840381463522,1.11046204379867,0.003815356512542741,0.6164212207891485,1.3711591880805314,890,252,-0.4345584629553096,8.463356160448564e-05,6.853488483668286e-05,4.694666363864477e-05
2018-08-20,7.289735161706995e-06,0.4691873883286725,0.5308126116713274,1.1115995150225138,0.003752583034260821,0.6163810648438559,1.338065139560689,890,252,-0.49360941089894145,8.185977760392635e-05,6.629056801937377e-05,4.5405706666459896e-05
2018-08-21,1.340344719132994e-06,0.4653742799897101,0.53462572001029,1.1021086990125015,0.003732991331713597,0.6152702648137827,1.3202050386558832,890,252,-0.09075868361969676,8.228229749404296e-05,6.435209281805624e-05,4.477137878611827e-05
2018-08-22,-7.497552290623677e-06,0.4666989716771886,0.5333010283228115,1.1189913912943075,0.00378742135236227,0.5967393313871951,1.3289726574770047,890,252,0.5076813200017752,7.987488482488277e-05,6.385812554506338e-05,4.261847142140987e-05
2018-08-23,-1.6900200745484567e-05,0.45602058972429294,0.5439794102757071,1.0831860644061757,0.0037903047243458394,0.6178139409354756,1.320415455049806,890,252,1.1443623052142635,8.911099681454533e-05,6.438762455549482e-05,4.679770509673684e-05
2018-08-24,-1.3222205252979274e-05,0.45166321836999906,0.5483367816300009,1.0603449272445205,0.0037353728195166527,0.6243447627237728,1.2996605368617886,890,252,0.895314411419535,8.898900828814343e-05,6.31061360065896e-05,4.6787350350786466e-05
2018-08-27,-1.476061916137827e-05,0.4540524036910082,0.5459475963089918,1.072330173272094,0.0036856204098187242,0.6404819538991845,1.275379301488888,890,252,0.999484942474294,8.918144109536886e-05,6.500174485479493e-05,4.8764822518906354e-05
2018-08-28,-1.149409315097896e-05,0.45546993225346893,0.544530067746531,1.0752727039609942,0.0036408590479677537,0.638979064242391,1.2528577061237824,890,252,0.7782988576698485,8.627373744115628e-05,6.340466865797897e-05,4.725922048103244e-05
2018-08-29,-4.753904006760038e-06,0.4525467075819943,0.5474532924180058,1.0560818887572572,0.003612772339886272,0.6389728039252491,1.2327543273210202,890,252,0.3219008241305514,8.63137705321943e-05,6.1596430611918e-05,4.659080256715063e-05
2018-08-30,-1.0384051482428317e-05,0.4489774932352678,0.5510225067647322,1.0465850968936496,0.0035669982734083125,0.6470084774822105,1.1559218124326898,890,252,0.7031346710523669,8.73960840347049e-05,6.063813270105151e-05,4.710086331710799e-05
2018-08-31,-6.6983039360116295e-06,0.4544044394031254,0.5455955605968745,1.0665341427733224,0.0035430314714171287,0.6629283277148301,1.094675890550058,890,252,0.45356186288426603,8.768045581596298e-05,6.41985156961096e-05,4.973710124296309e-05
2018-09-04,0.0,0.46515760407170775,0.5348423959282922,1.107863091720745,0.003549329853043392,0.6805879526703124,1.0818515259088013,913,252,0.00990408252531123,8.869902432766164e-05,7.068498964828805e-05,5.3889887621066456e-05
2018-09-05,0.0,0.46485398530336264,0.5351460146966374,1.1144706760959877,0.0035398459000618465,0.6752612489459007,1.0681115291283794,913,252,0.5814912302488974,8.788299924354037e-05,6.839237729328161e-05,5.235137738495615e-05
2018-09-06,0.0,0.46079436009142083,0.5392056399085792,1.1071942051576373,0.0035690806670135365,0.6641654360231241,1.0698937575411214,913,252,1.415354088002878,8.802217075991838e-05,6.615068655725311e-05,5.0680336054953175e-05
2018-09-07,0.0,0.450911400259344,0.549088599740656,1.0775854970194776,0.0036299337440032324,0.6557488749110174,1.0805670516128825,913,252,2.5284338198741882,9.281279795068451e-05,6.433830093150642e-05,5.0672960788731715e-05
2018-09-10,0.0,0.4456494657856374,0.5543505342143626,1.0464629576441635,0.0036414644011282696,0.6458251099649465,1.0781784627697064,913,252,1.7686152207985373,9.21360028247685e-05,6.22337551059243e-05,4.890380076023459e-05
2018-09-11,0.0,0.44677010495461233,0.5532298950453877,1.05501689220741,0.0036015202199328154,0.6479050088587913,1.0618032193629199,913,252,2.0763945075530574,8.964978569106032e-05,6.181303316686277e-05,4.823096960133033e-05
2018-09-12,0.0,0.4435717517000931,0.5564282482999069,1.035710935704076,0.0035638661355416454,0.6535282235288024,1.0478766100960097,913,252,1.524189321466718,9.083852306859819e-05,6.060809638497399e-05,4.849139767054428e-05
2018-09-13,0.0,0.4428566866589967,0.5571433133410033,1.0316247805998275,0.0035075270549721747,0.653076560539518,1.0276524599304415,913,252,1.3825787271192882,8.788037419318348e-05,5.863980127233671e-05,4.6882017268220744e-05
2018-09-14,0.0,0.4429597623703015,0.5570402376296986,1.0309257529102112,0.0034536017313209406,0.6527792924920278,1.0069875491807834,913,252,1.2379898280791397,8.501087960022882e-05,5.686606464769688e-05,4.5386867669343955e-05
2018-09-17,0.0,0.4437709300877641,0.5562290699122359,1.0365470453061774,0.003403779680749619,0.6533016964479116,0.9924606324998646,913,252,1.4169843953270504,8.237367746494258e-05,5.549573158758932e-05,4.417105821724958e-05
2018-09-18,0.0,0.44955212053687416,0.5504478794631258,1.0632262744459804,0.0033700377174590663,0.6755401836329057,0.9826222841430303,913,252,1.5859991932549642,8.407080526554641e-05,5.935270747386165e-05,4.7719299373462315e-05
2018-09-19,0.0,0.45005453700081444,0.5499454629991856,1.062803224631746,0.0033206461979339063,0.6760632601841476,0.9682209000037154,913,252,1.3147719962439874,8.207291511648383e-05,5.7523760384753736e-05,4.6452693308902674e-05
2018-09-20,0.0,0.4499771697989371,0.5500228302010629,1.0613073647069156,0.0032659107875992457,0.6809854362701149,0.9522613652934919,913,252,1.1794514109427423,8.073194362985791e-05,5.6429730856519074e-05,4.5963650921872e-05
2018-09-21,0.0,0.44948444374793933,0.5505155562520607,1.0636196381051448,0.0032275574625383117,0.6785112097028493,0.9410784542890804,913,252,1.5361252084198909,7.840893312172375e-05,5.4592424540939535e-05,4.439213071389613e-05
2018-09-24,0.0,0.45007031551016163,0.5499296844898384,1.0660390277032061,0.003176951052420314,0.6811340162463559,0.926322837150196,913,252,1.469741400953507,7.634695498554621e-05,5.347132363613243e-05,4.352000106840182e-05
2018-09-25,0.0,0.45112430862850644,0.5488756913714936,1.0642299264508002,0.0031812832102419194,0.6718596066649318,0.9275859906133992,913,252,0.8676200428414994,7.397214070852255e-05,5.234873839790175e-05,4.1808610560701685e-05
2018-09-26,0.0,0.4523362195273285,0.5476637804726715,1.066805414202186,0.0031422786935762282,0.6708927810646558,0.9162132077334397,913,252,0.6112673361742225,7.15948012633836e-05,5.1134793738077566e-05,4.059309049931908e-05
2018-09-27,0.0,0.45187023803783394,0.5481297619621661,1.0722229134577432,0.0031463947085038084,0.6609014947582493,0.9174133391054872,913,252,1.2342574460027194,6.985255995537366e-05,4.965016386798886e-05,3.892138092663727e-05
2018-09-28,0.0,0.4517673278540709,0.5482326721459291,1.0721500400524637,0.0030943657612108114,0.6609174751379838,0.9022429441969254,913,252,1.2286940651790186,6.756542440817453e-05,4.802460750363438e-05,3.764795595168218e-05
2018-10-01,-0.0004578766997653555,0.4610358533291291,0.5389641466708709,1.1276400417992523,0.0032834634769567032,0.6243710287459516,0.9573793091135042,932,252,2.4089554185578765,6.538611329775414e-05,5.088389434822712e-05,3.601435786494715e-05
2018-10-02,-0.0004929263230015175,0.46168615596993756,0.5383138440300624,1.1346312618993823,0.0032309099801716445,0.6444741964885293,0.9420559681363079,932,252,2.5933565463209476,6.745917829816663e-05,5.166469702918208e-05,3.804722622005185e-05
2018-10-03,-0.000607758521717559,0.4604876432521208,0.5395123567478792,1.1386897600928978,0.0032432896721272778,0.6325345678263115,0.9456655898100983,932,252,3.1975053214468345,6.613460552316222e-05,5.013213501233376e-05,3.6421409474980266e-05
2018-10-04,-0.000518262110407843,0.46477386180285474,0.5352261381971453,1.1548746568064543,0.0032248992323412463,0.6363984447723726,0.9403033780297002,932,252,2.7266517814512246,6.466297620127731e-05,5.104059605115091e-05,3.656072702123586e-05
2018-10-05,-0.0004632281142769872,0.46769043005818817,0.5323095699418119,1.166432416267032,0.003186117780047995,0.6382910655347787,0.9289956353782289,932,252,2.4371099828572844,6.28600690408564e-05,5.048670340632366e-05,3.595793137089262e-05
2018-10-08,-0.0004920416477983276,0.46718484615269557,0.5328151538473045,1.1681392733427907,0.0031383825674107476,0.6415568617039168,0.915077190657963,932,252,2.5887021423613654,6.190001552954906e-05,4.9178479271648616e-05,3.5397132442531504e-05
2018-10-09,-0.0004964944043091325,0.46688492564557665,0.5331150743544233,1.1690632343079246,0.0030871830114530124,0.6421875522890631,0.9001486263983822,932,252,2.612128737184206,6.005938237009618e-05,4.763171140568849e-05,3.434791718514698e-05
2018-10-10,-0.00031891608119337053,0.5011385640173612,0.49886143598263877,1.3275121861577968,0.0032211462565769787,0.7180375548164617,0.9392091001826859,932,252,1.6778635432851576,7.068025503566982e-05,7.632409563549911e-05,5.273841177225346e-05
2018-10-11,-0.00033535761921472143,0.505857316291865,0.49414268370813497,1.3561118277043205,0.003170367897375553,0.7371467389786263,0.9244033468093497,932,252,1.7643648483881595,7.450607674269053e-05,7.852109322361146e-05,5.638232298402244e-05
2018-10-12,-0.0003235458578699227,0.5060853029053184,0.4939146970946816,1.357064754742148,0.003119555148436854,0.7430671583213044,0.9095875662122775,932,252,1.7022214667554032,7.406554109850596e-05,7.749953728507349e-05,5.629706084146246e-05
2018-10-15,-0.0002924605391462884,0.50546174983813,0.49453825016187003,1.351554538682271,0.0030752214172487095,0.7430816897561114,0.8966609120152073,932,252,1.53867711733716,7.22040767268011e-05,7.507721130569965e-05,5.471060103713941e-05
2018-10-16,-0.00028776944175939724,0.5036991593015457,0.49630084069845426,1.3419055621956586,0.0030258541848185803,0.7734344763082724,0.882266609411114,932,252,1.5139965767572936,7.985367808046727e-05,8.180935718578e-05,6.251330779640539e-05
2018-10-17,-0.00021806857586484106,0.5047989634016191,0.4952010365983809,1.341779724846938,0.003009696430699007,0.7699118639990389,0.877555395296998,932,252,1.1472902589627592,7.725892912342594e-05,8.02589743043711e-05,6.062645250108359e-05
2018-10-18,-0.00013194632205282248,0.5104643115061898,0.48953568849381024,1.3644896414182706,0.003006563078988548,0.7741156932705079,0.8766417849837354,932,252,0.694188648670738,7.65535516348521e-05,8.374648526714452e-05,6.198289240579075e-05
2018-10-19,-4.860908302533325e-05,0.5068048235134176,0.4931951764865824,1.3362173472167838,0.0030203630199379283,0.7719380841087559,0.8806655172483532,932,252,0.2557394032170977,7.828395883643332e-05,8.177556591006327e-05,6.176332055719904e-05
2018-10-22,-0.00014511346154982998,0.503126300570886,0.49687369942911397,1.326968962653401,0.0030515753078073065,0.7626659939920863,0.889766272839499,932,252,0.7634628704306102,7.784951184805429e-05,7.910005985681122e-05,5.9848150694201184e-05
2018-10-23,-0.00017013169765314447,0.5007656341272839,0.4992343658727161,1.3178414005700534,0.0030081376862849066,0.7676923233513128,0.8771009027586375,932,252,0.8950874223126447,7.786457212569113e-05,7.794236206779388e-05,5.980588619865583e-05
2018-10-24,-0.00018734507712633427,0.4972915338745222,0.5027084661254778,1.3026519641340366,0.002962650395223471,0.8025187453022933,0.8638378981309127,932,252,0.9856494967201944,9.012657527794186e-05,8.767653681970413e-05,7.133839157346902e-05
2018-10-25,-0.0001366190560903536,0.4951382291376429,0.5048617708623571,1.286824878730186,0.002934963331415989,0.801515743719613,0.8557650134451489,932,252,0.7187725770186073,8.861645704175036e-05,8.503215656193718e-05,6.957622243513776e-05
2018-10-26,-0.0001645444631770937,0.4941688374670357,0.5058311625329643,1.2852984457683403,0.002894053739487711,0.8011542053816865,0.8438367562462257,932,252,0.8656921751364216,8.622568176475649e-05,8.232561239551458e-05,6.749971204946388e-05
2018-10-29,-4.0779635280735444e-05,0.4977271694137555,0.5022728305862445,1.291569497591265,0.0029771420726837456,0.7863812866024398,0.8680633241946352,932,252,0.2145475483392887,8.339894586281826e-05,8.256638521962712e-05,6.52551942049035e-05
2018-10-30,0.000100496403665313,0.4806484107523285,0.5193515892476714,1.1927475426284009,0.003070533151278394,0.8072643199736428,0.8952939259448274,932,252,-0.5287260877856377,0.00010726730878235928,8.941504528033169e-05,7.905962507673692e-05
2018-10-31,0.00011832596841870129,0.4769663798747451,0.5230336201252549,1.1735474796587424,0.00301821745658003,0.8128768526102484,0.8800399223606196,932,252,-0.6225300019075264,0.00010696437381888729,8.900470877151192e-05,7.931417753904475e-05
2018-11-01,0.00032797862462872145,0.47273641637698305,0.527263583623017,1.147611192948358,0.002984458842768562,0.8238864818226586,0.8701967191106755,955,252,-0.9817845941569805,0.0001131696881885469,9.094800181885168e-05,8.358512911177544e-05
2018-11-02,0.00031013788915693253,0.4717931276694253,0.5282068723305746,1.1438747816170318,0.00293610528363788,0.8238156399665489,0.8560979793626647,955,252,-0.928379408820709,0.00010954418753894762,8.797596796767269e-05,8.087359130190288e-05
2018-11-05,0.00026433453186548115,0.4727905600370886,0.5272094399629115,1.1504961024031726,0.002899737628621104,0.8245509956000057,0.8454940421852333,955,252,-0.7912697706535246,0.00010664997824450134,8.664518088778703e-05,7.926292819822194e-05
2018-11-06,0.0004175589009110915,0.47021933581669706,0.5297806641833029,1.1308593499438566,0.002896953337884858,0.8221845432262116,0.8446822096918477,955,252,-1.2499378474182758,0.00010651404053900147,8.424752217988287e-05,7.788454840296064e-05
2018-11-07,0.0005789003416666315,0.46571310974222485,0.5342868902577751,1.1024690690210104,0.002888291206948865,0.824272141524538,0.842156539773741,955,252,-1.7329038977582798,0.00010937598997928989,8.319819341592046e-05,7.863005300417609e-05
2018-11-08,0.0005878111569030096,0.4649860685651171,0.535013931434883,1.0979732368932842,0.0028411782146456036,0.8249501794186187,0.8284195196003441,955,252,-1.7595778955846897,0.00010616093959649473,8.090706631408087e-05,7.645454800871536e-05
2018-11-09,0.0005698774589655108,0.46506973165106813,0.5349302683489319,1.098235833085685,0.0027944004582551208,0.8289096781354772,0.8147802461900278,955,252,-1.705894432611355,0.00010497548212435429,8.01423682237688e-05,7.602951764964678e-05
2018-11-12,0.0006276154038705226,0.46717315374765556,0.5328268462523444,1.1036799554164731,0.0027681796467567284,0.8304349103155491,0.8071348855600404,955,252,-1.8787295521871965,0.00010283179987897948,8.010801932919036e-05,7.537152694251184e-05
2018-11-13,0.0006019137307131044,0.46757682976799936,0.5324231702320006,1.1057952534199307,0.00272458637932568,0.8302008864190055,0.7944241328600226,955,252,-1.8017931153124578,9.948980853413492e-05,7.748400450274722e-05,7.289177385765639e-05
2018-11-14,0.0002745624558222003,0.46396690567103005,0.53603309432897,1.1057805680070645,0.0029936916260991683,0.792817389356342,0.8728887775996109,955,252,-0.8218864554520637,0.00010006893308290444,7.557384127051299e-05,6.894591673016536e-05
2018-11-15,0.0003298503736822843,0.4624891111109404,0.5375108888890596,1.0961722028552323,0.0029461707314006394,0.7966347025738169,0.859032822857242,955,252,-0.987387564127954,9.914688824282454e-05,7.431553845636262e-05,6.83814931359217e-05
2018-11-16,0.00034740087003689175,0.46216774571292996,0.53783225428707,1.0935631181861525,0.0028973989508459283,0.7976497165481196,0.8448121397586188,955,252,-1.0399239358511645,9.639106749604806e-05,7.223041629335541e-05,6.65565296443332e-05
2018-11-19,9.371357462510125e-05,0.4523746271844133,0.5476253728155867,1.0636298345158857,0.0029811242891571972,0.791976210525679,0.8692244431420056,955,252,-0.2805260371295789,0.00010436588472466142,7.123806788786823e-05,6.828848563988508e-05
